payment_id,invoice_key,payment_date,amount,payment_method
39136,35504,2024-11-16,664.34,Direct Debit
39137,35505,2024-12-19,664.34,Direct Debit
39138,35507,2024-05-09,411.6,Direct Debit
39139,35508,2024-07-17,411.6,Direct Debit
39140,35509,2024-07-17,411.6,Direct Debit
39141,35510,2024-07-30,411.6,Direct Debit
39142,35511,2024-08-29,411.6,Bank Transfer
39143,35512,2024-10-05,411.6,Direct Debit
39144,35513,2024-11-06,411.6,Direct Debit
39145,35514,2024-12-05,411.6,Direct Debit
39146,35515,2024-12-26,411.6,Direct Debit
39147,35516,2024-09-22,277.51,Bank Transfer
39148,35517,2024-10-29,277.51,Direct Debit
39149,35518,2024-11-27,31.44,Direct Debit
39150,35518,2024-12-02,21.17,Direct Debit
39151,35518,2024-12-07,36.58,Direct Debit
39152,35519,2024-12-26,277.51,Direct Debit
39153,35520,2023-08-09,76.12,Direct Debit
39154,35520,2023-08-16,175.15,Direct Debit
39155,35521,2023-09-08,387.02,Direct Debit
39156,35522,2023-10-07,387.02,Bank Transfer
39157,35524,2023-12-02,387.02,Direct Debit
39158,35525,2024-01-08,387.02,Direct Debit
39159,35526,2024-01-29,387.02,Direct Debit
39160,35527,2024-03-07,387.02,Card
39161,35528,2024-03-28,387.02,Other
39162,35529,2024-04-30,48.76,Direct Debit
39163,35529,2024-05-08,85.47,Direct Debit
39164,35530,2024-06-01,387.02,Direct Debit
39165,35531,2024-06-28,387.02,Direct Debit
39166,35532,2024-08-05,387.02,Bank Transfer
39167,35533,2024-09-02,387.02,Direct Debit
39168,35534,2024-10-03,387.02,Card
39169,35535,2024-11-01,159.29,Direct Debit
39170,35535,2024-11-10,227.73,Direct Debit
39171,35536,2024-12-02,387.02,Bank Transfer
39172,35537,2024-12-26,135.08,Direct Debit
39173,35537,2025-01-02,114.96,Other
39174,35537,2025-01-15,136.98,Direct Debit
39175,35538,2022-05-12,525.34,Direct Debit
39176,35539,2022-06-10,525.34,Bank Transfer
39177,35541,2022-10-18,525.34,Bank Transfer
39178,35543,2022-10-01,525.34,Direct Debit
39179,35545,2022-12-17,525.34,Bank Transfer
39180,35547,2023-02-07,525.34,Other
39181,35548,2023-04-16,525.34,Direct Debit
39182,35551,2023-06-15,525.34,Direct Debit
39183,35553,2023-08-14,525.34,Direct Debit
39184,35554,2023-09-03,525.34,Direct Debit
39185,35555,2023-10-01,63.64,Bank Transfer
39186,35555,2023-10-04,35.55,Bank Transfer
39187,35555,2023-10-15,78.14,Card
39188,35556,2023-11-03,525.34,Direct Debit
39189,35557,2024-01-11,525.34,Direct Debit
39190,35558,2024-01-03,525.34,Bank Transfer
39191,35559,2024-02-10,171.85,Direct Debit
39192,35559,2024-02-15,147.94,Direct Debit
39193,35559,2024-02-16,205.55,Direct Debit
39194,35560,2024-02-28,525.34,Direct Debit
39195,35561,2024-03-28,525.34,Card
39196,35562,2024-01-12,471.15,Direct Debit
39197,35563,2024-02-11,471.15,Direct Debit
39198,35564,2024-02-29,471.15,Direct Debit
39199,35565,2024-05-11,471.15,Direct Debit
39200,35566,2024-05-02,471.15,Bank Transfer
39201,35567,2024-05-27,471.15,Direct Debit
39202,35568,2024-07-01,471.15,Direct Debit
39203,35569,2024-07-25,471.15,Direct Debit
39204,35570,2024-08-29,471.15,Direct Debit
39205,35571,2024-11-07,471.15,Direct Debit
39206,35572,2024-11-07,471.15,Bank Transfer
39207,35573,2024-11-27,471.15,Bank Transfer
39208,35574,2025-02-05,471.15,Direct Debit
39209,35575,2023-11-16,420.61,Direct Debit
39210,35577,2024-01-13,420.61,Bank Transfer
39211,35578,2024-02-12,420.61,Other
39212,35579,2024-03-21,420.61,Direct Debit
39213,35580,2024-04-18,420.61,Card
39214,35581,2024-05-22,420.61,Direct Debit
39215,35583,2024-07-16,420.61,Direct Debit
39216,35584,2024-08-12,420.61,Direct Debit
39217,35585,2024-09-18,420.61,Direct Debit
39218,35586,2024-10-15,60.83,Bank Transfer
39219,35586,2024-10-24,82.37,Direct Debit
39220,35587,2024-11-14,144.27,Direct Debit
39221,35587,2024-11-20,113.4,Direct Debit
39222,35587,2024-11-22,162.94,Bank Transfer
39223,35588,2024-12-15,420.61,Direct Debit
39224,35590,2024-09-09,195.11,Card
39225,35591,2024-10-07,195.11,Direct Debit
39226,35592,2024-11-04,195.11,Bank Transfer
39227,35593,2024-12-01,195.11,Direct Debit
39228,35594,2024-12-30,195.11,Bank Transfer
39229,35595,2023-09-16,507.53,Direct Debit
39230,35596,2023-10-21,507.53,Card
39231,35597,2023-11-24,507.53,Direct Debit
39232,35598,2024-02-01,507.53,Bank Transfer
39233,35599,2024-01-17,151.81,Bank Transfer
39234,35599,2024-01-20,96.56,Direct Debit
39235,35599,2024-02-02,200.0,Bank Transfer
39236,35600,2024-02-18,507.53,Bank Transfer
39237,35601,2024-03-22,507.53,Other
39238,35602,2024-04-17,507.53,Card
39239,35603,2024-05-15,507.53,Direct Debit
39240,35604,2024-06-21,507.53,Direct Debit
39241,35605,2024-07-16,153.93,Direct Debit
39242,35605,2024-07-26,70.65,Direct Debit
39243,35605,2024-07-28,91.42,Direct Debit
39244,35606,2024-08-12,507.53,Direct Debit
39245,35607,2024-09-15,507.53,Direct Debit
39246,35608,2024-10-13,507.53,Direct Debit
39247,35609,2024-11-09,507.53,Bank Transfer
39248,35610,2024-12-11,507.53,Bank Transfer
39249,35612,2024-02-01,446.5,Direct Debit
39250,35613,2024-03-02,446.5,Card
39251,35614,2024-03-29,446.5,Other
39252,35615,2024-05-01,446.5,Direct Debit
39253,35616,2024-05-29,446.5,Other
39254,35617,2024-06-28,446.5,Direct Debit
39255,35618,2024-07-27,446.5,Direct Debit
39256,35619,2024-08-31,446.5,Card
39257,35620,2024-09-24,446.5,Direct Debit
39258,35621,2024-10-23,446.5,Direct Debit
39259,35622,2024-11-22,446.5,Direct Debit
39260,35623,2024-12-24,446.5,Direct Debit
39261,35624,2024-04-10,259.11,Direct Debit
39262,35625,2024-05-10,118.71,Bank Transfer
39263,35625,2024-05-19,140.4,Direct Debit
39264,35626,2024-06-02,259.11,Bank Transfer
39265,35627,2024-07-01,259.11,Bank Transfer
39266,35628,2024-08-05,259.11,Direct Debit
39267,35629,2024-10-15,259.11,Direct Debit
39268,35630,2024-09-29,259.11,Bank Transfer
39269,35631,2024-11-03,259.11,Direct Debit
39270,35632,2024-12-05,259.11,Direct Debit
39271,35633,2025-01-05,55.64,Bank Transfer
39272,35633,2025-01-15,90.75,Direct Debit
39273,35634,2023-05-01,425.9,Direct Debit
39274,35635,2023-06-06,425.9,Bank Transfer
39275,35636,2023-08-17,425.9,Other
39276,35637,2023-08-17,425.9,Card
39277,35638,2023-09-16,425.9,Bank Transfer
39278,35639,2023-10-01,92.92,Other
39279,35639,2023-10-08,98.17,Direct Debit
39280,35640,2023-11-03,425.9,Bank Transfer
39281,35641,2023-12-01,425.9,Direct Debit
39282,35642,2024-01-06,425.9,Direct Debit
39283,35643,2024-02-05,425.9,Direct Debit
39284,35644,2024-03-02,186.2,Direct Debit
39285,35644,2024-03-05,98.38,Direct Debit
39286,35644,2024-03-12,141.32,Card
39287,35645,2024-03-31,425.9,Direct Debit
39288,35646,2024-05-13,425.9,Direct Debit
39289,35647,2024-05-28,425.9,Direct Debit
39290,35648,2024-06-28,425.9,Direct Debit
39291,35650,2024-08-24,64.32,Bank Transfer
39292,35650,2024-09-03,127.98,Direct Debit
39293,35651,2024-10-01,425.9,Bank Transfer
39294,35652,2024-10-25,425.9,Direct Debit
39295,35653,2024-11-24,425.9,Direct Debit
39296,35654,2024-12-28,157.8,Direct Debit
39297,35654,2025-01-05,72.65,Direct Debit
39298,35654,2025-01-15,104.03,Direct Debit
39299,35655,2023-06-12,47.56,Direct Debit
39300,35655,2023-06-16,25.34,Direct Debit
39301,35655,2023-06-18,33.99,Direct Debit
39302,35656,2023-07-07,175.42,Direct Debit
39303,35657,2023-08-06,175.42,Card
39304,35658,2023-09-07,175.42,Bank Transfer
39305,35659,2023-10-06,175.42,Card
39306,35660,2023-11-03,175.42,Direct Debit
39307,35661,2023-12-02,175.42,Bank Transfer
39308,35662,2024-01-05,175.42,Direct Debit
39309,35663,2024-02-05,175.42,Bank Transfer
39310,35664,2024-04-18,175.42,Direct Debit
39311,35665,2024-04-03,53.02,Direct Debit
39312,35665,2024-04-13,27.18,Direct Debit
39313,35665,2024-04-09,57.2,Direct Debit
39314,35666,2024-05-05,175.42,Bank Transfer
39315,35667,2024-05-31,175.42,Direct Debit
39316,35668,2024-06-30,175.42,Direct Debit
39317,35669,2024-08-04,175.42,Bank Transfer
39318,35670,2024-09-07,57.4,Direct Debit
39319,35670,2024-09-17,33.43,Direct Debit
39320,35670,2024-09-27,46.11,Bank Transfer
39321,35671,2024-10-03,175.42,Direct Debit
39322,35672,2024-11-06,175.42,Direct Debit
39323,35673,2024-11-27,175.42,Direct Debit
39324,35674,2024-12-28,175.42,Direct Debit
39325,35675,2024-11-07,417.87,Direct Debit
39326,35676,2024-11-27,417.87,Direct Debit
39327,35677,2024-12-21,417.87,Direct Debit
39328,35678,2024-08-01,348.38,Other
39329,35678,2024-08-07,171.49,Direct Debit
39330,35678,2024-08-17,205.26,Direct Debit
39331,35679,2024-08-29,297.94,Bank Transfer
39332,35679,2024-09-02,427.19,Direct Debit
39333,35680,2024-10-05,725.13,Bank Transfer
39334,35681,2024-11-04,725.13,Bank Transfer
39335,35682,2024-12-03,725.13,Direct Debit
39336,35683,2024-12-25,725.13,Card
39337,35684,2023-03-18,298.33,Direct Debit
39338,35685,2023-04-19,98.08,Bank Transfer
39339,35685,2023-04-28,200.25,Direct Debit
39340,35686,2023-05-19,298.33,Direct Debit
39341,35687,2023-06-17,298.33,Bank Transfer
39342,35688,2023-07-26,298.33,Card
39343,35689,2023-08-09,298.33,Bank Transfer
39344,35690,2023-09-09,298.33,Direct Debit
39345,35691,2023-10-14,298.33,Card
39346,35692,2023-11-05,298.33,Bank Transfer
39347,35693,2023-12-23,298.33,Bank Transfer
39348,35694,2024-01-05,298.33,Direct Debit
39349,35695,2024-02-10,298.33,Direct Debit
39350,35696,2024-03-04,298.33,Direct Debit
39351,35698,2024-05-06,298.33,Direct Debit
39352,35699,2024-06-02,298.33,Bank Transfer
39353,35700,2024-07-10,298.33,Other
39354,35701,2024-08-01,298.33,Bank Transfer
39355,35702,2024-09-03,298.33,Bank Transfer
39356,35703,2024-09-30,298.33,Card
39357,35704,2024-11-09,298.33,Bank Transfer
39358,35705,2024-12-06,298.33,Direct Debit
39359,35706,2025-01-07,298.33,Direct Debit
39360,35707,2023-11-03,530.37,Bank Transfer
39361,35708,2023-12-02,530.37,Direct Debit
39362,35709,2024-01-01,530.37,Card
39363,35710,2024-02-01,530.37,Direct Debit
39364,35711,2024-02-27,530.37,Direct Debit
39365,35712,2024-04-03,530.37,Bank Transfer
39366,35713,2024-05-04,530.37,Direct Debit
39367,35714,2024-05-31,530.37,Direct Debit
39368,35715,2024-07-05,530.37,Bank Transfer
39369,35716,2024-07-26,530.37,Direct Debit
39370,35717,2024-09-01,530.37,Card
39371,35718,2024-10-03,530.37,Direct Debit
39372,35719,2024-10-26,530.37,Direct Debit
39373,35720,2024-12-02,530.37,Direct Debit
39374,35721,2024-12-31,530.37,Direct Debit
39375,35722,2024-02-26,437.96,Direct Debit
39376,35723,2024-04-03,437.96,Direct Debit
39377,35724,2024-05-01,437.96,Direct Debit
39378,35725,2024-05-31,437.96,Direct Debit
39379,35726,2024-06-27,437.96,Direct Debit
39380,35727,2024-07-28,437.96,Direct Debit
39381,35728,2024-08-24,166.62,Direct Debit
39382,35728,2024-09-01,90.81,Card
39383,35728,2024-08-30,180.53,Direct Debit
39384,35729,2024-11-10,437.96,Direct Debit
39385,35730,2024-10-30,437.96,Direct Debit
39386,35731,2024-12-01,161.53,Direct Debit
39387,35731,2024-12-05,132.05,Direct Debit
39388,35731,2024-12-11,144.38,Direct Debit
39389,35732,2024-12-31,437.96,Direct Debit
39390,35733,2023-12-25,449.45,Direct Debit
39391,35734,2024-01-20,449.45,Direct Debit
39392,35735,2024-03-04,449.45,Bank Transfer
39393,35736,2024-03-24,449.45,Direct Debit
39394,35737,2024-04-16,449.45,Direct Debit
39395,35738,2024-05-16,449.45,Direct Debit
39396,35739,2024-07-02,449.45,Direct Debit
39397,35740,2024-07-16,449.45,Direct Debit
39398,35741,2024-08-31,449.45,Direct Debit
39399,35742,2024-09-13,449.45,Direct Debit
39400,35743,2024-10-18,449.45,Card
39401,35744,2024-11-14,449.45,Direct Debit
39402,35745,2024-12-17,449.45,Direct Debit
39403,35747,2022-12-11,851.09,Direct Debit
39404,35748,2023-01-10,851.09,Direct Debit
39405,35749,2023-01-25,851.09,Direct Debit
39406,35750,2023-03-11,851.09,Card
39407,35751,2023-03-30,851.09,Bank Transfer
39408,35753,2023-05-31,851.09,Other
39409,35756,2023-08-30,851.09,Direct Debit
39410,35757,2023-09-21,851.09,Bank Transfer
39411,35758,2023-10-26,851.09,Bank Transfer
39412,35759,2023-12-06,238.63,Direct Debit
39413,35759,2023-12-11,159.5,Direct Debit
39414,35759,2023-12-18,271.19,Direct Debit
39415,35760,2023-12-24,851.09,Direct Debit
39416,35761,2024-02-04,851.09,Direct Debit
39417,35762,2024-03-05,329.84,Direct Debit
39418,35762,2024-03-13,165.0,Direct Debit
39419,35762,2024-03-13,174.82,Direct Debit
39420,35763,2024-06-03,851.09,Direct Debit
39421,35764,2024-04-21,851.09,Direct Debit
39422,35765,2024-05-21,317.67,Direct Debit
39423,35765,2024-05-31,196.66,Direct Debit
39424,35765,2024-06-10,336.76,Direct Debit
39425,35767,2024-09-01,851.09,Direct Debit
39426,35768,2024-08-21,851.09,Direct Debit
39427,35769,2024-09-15,851.09,Direct Debit
39428,35770,2024-10-15,851.09,Bank Transfer
39429,35771,2024-11-15,171.82,Direct Debit
39430,35772,2024-12-15,171.82,Direct Debit
39431,35774,2024-05-23,214.08,Direct Debit
39432,35775,2024-07-30,214.08,Bank Transfer
39433,35776,2024-09-28,214.08,Direct Debit
39434,35778,2024-10-28,214.08,Direct Debit
39435,35779,2024-10-14,81.77,Bank Transfer
39436,35779,2024-10-24,54.2,Direct Debit
39437,35779,2024-10-26,78.11,Bank Transfer
39438,35780,2024-11-27,214.08,Direct Debit
39439,35781,2024-12-14,82.22,Direct Debit
39440,35781,2024-12-24,45.99,Direct Debit
39441,35781,2025-01-03,62.87,Direct Debit
39442,35784,2024-11-28,89.55,Bank Transfer
39443,35784,2024-12-03,89.87,Bank Transfer
39444,35784,2024-12-08,108.53,Direct Debit
39445,35785,2025-01-03,118.4,Direct Debit
39446,35785,2025-01-10,57.52,Card
39447,35785,2025-01-09,61.83,Direct Debit
39448,35786,2023-03-11,202.53,Card
39449,35788,2023-05-02,89.91,Direct Debit
39450,35788,2023-05-10,40.7,Direct Debit
39451,35788,2023-05-14,71.92,Direct Debit
39452,35789,2023-05-30,202.53,Bank Transfer
39453,35790,2023-09-15,202.53,Direct Debit
39454,35791,2023-08-05,202.53,Direct Debit
39455,35792,2023-09-04,202.53,Direct Debit
39456,35793,2023-10-07,202.53,Direct Debit
39457,35794,2023-10-29,202.53,Direct Debit
39458,35796,2023-12-26,202.53,Direct Debit
39459,35797,2024-01-28,202.53,Direct Debit
39460,35801,2024-05-30,202.53,Direct Debit
39461,35802,2024-06-27,202.53,Direct Debit
39462,35803,2024-08-10,202.53,Direct Debit
39463,35804,2024-08-24,202.53,Bank Transfer
39464,35805,2024-09-21,202.53,Direct Debit
39465,35806,2024-10-24,202.53,Card
39466,35807,2024-11-28,202.53,Direct Debit
39467,35808,2024-12-30,202.53,Card
39468,35809,2022-08-06,114.75,Bank Transfer
39469,35810,2022-08-28,114.75,Other
39470,35811,2022-10-02,114.75,Direct Debit
39471,35812,2022-11-01,114.75,Card
39472,35813,2022-11-29,114.75,Direct Debit
39473,35814,2022-12-24,114.75,Direct Debit
39474,35815,2023-01-25,114.75,Bank Transfer
39475,35816,2023-02-22,53.46,Bank Transfer
39476,35816,2023-03-03,61.29,Direct Debit
39477,35817,2023-03-29,114.75,Card
39478,35818,2023-04-30,114.75,Other
39479,35819,2023-06-01,114.75,Direct Debit
39480,35820,2023-07-01,114.75,Direct Debit
39481,35821,2023-07-22,114.75,Direct Debit
39482,35822,2023-08-29,34.46,Direct Debit
39483,35822,2023-09-06,80.29,Direct Debit
39484,35823,2023-09-24,38.81,Bank Transfer
39485,35823,2023-09-27,75.94,Other
39486,35824,2023-10-30,114.75,Direct Debit
39487,35825,2023-11-26,114.75,Direct Debit
39488,35826,2023-12-28,114.75,Direct Debit
39489,35827,2024-01-23,114.75,Direct Debit
39490,35828,2024-02-21,114.75,Bank Transfer
39491,35829,2024-03-21,114.75,Direct Debit
39492,35830,2024-04-24,114.75,Direct Debit
39493,35831,2024-05-25,114.75,Direct Debit
39494,35832,2024-06-17,114.75,Direct Debit
39495,35833,2023-10-27,421.72,Direct Debit
39496,35834,2023-11-27,421.72,Direct Debit
39497,35835,2023-12-28,421.72,Direct Debit
39498,35836,2024-01-24,421.72,Direct Debit
39499,35837,2024-02-18,66.67,Direct Debit
39500,35837,2024-02-26,64.62,Direct Debit
39501,35837,2024-03-09,79.05,Direct Debit
39502,35838,2024-03-22,151.84,Direct Debit
39503,35838,2024-04-01,107.6,Direct Debit
39504,35838,2024-03-30,162.28,Direct Debit
39505,35839,2024-04-17,421.72,Direct Debit
39506,35840,2024-05-22,421.72,Bank Transfer
39507,35841,2024-06-24,421.72,Bank Transfer
39508,35842,2024-07-25,421.72,Card
39509,35843,2024-08-19,421.72,Direct Debit
39510,35844,2024-09-16,421.72,Bank Transfer
39511,35845,2024-10-22,421.72,Direct Debit
39512,35846,2024-11-16,421.72,Direct Debit
39513,35847,2024-12-15,421.72,Direct Debit
39514,35849,2024-05-06,548.2,Bank Transfer
39515,35850,2024-08-15,548.2,Direct Debit
39516,35851,2024-07-05,548.2,Direct Debit
39517,35852,2024-08-15,548.2,Direct Debit
39518,35853,2024-09-02,548.2,Bank Transfer
39519,35854,2024-11-13,548.2,Direct Debit
39520,35855,2024-11-04,165.18,Bank Transfer
39521,35855,2024-11-13,383.02,Bank Transfer
39522,35856,2024-11-27,548.2,Other
39523,35857,2025-01-12,548.2,Direct Debit
39524,35858,2023-08-14,52.36,Direct Debit
39525,35858,2023-08-22,87.8,Direct Debit
39526,35859,2023-09-20,410.7,Bank Transfer
39527,35860,2023-10-18,410.7,Other
39528,35861,2023-11-16,410.7,Direct Debit
39529,35862,2023-12-16,410.7,Direct Debit
39530,35863,2024-01-10,410.7,Bank Transfer
39531,35864,2024-02-13,410.7,Direct Debit
39532,35865,2024-03-11,410.7,Direct Debit
39533,35866,2024-04-17,410.7,Direct Debit
39534,35867,2024-05-10,410.7,Direct Debit
39535,35869,2024-07-13,410.7,Direct Debit
39536,35870,2024-08-14,410.7,Direct Debit
39537,35871,2024-09-10,410.7,Direct Debit
39538,35872,2024-10-10,410.7,Direct Debit
39539,35873,2024-11-07,410.7,Direct Debit
39540,35874,2024-12-08,410.7,Direct Debit
39541,35876,2024-11-09,116.66,Bank Transfer
39542,35877,2024-10-28,116.66,Direct Debit
39543,35878,2024-11-25,116.66,Direct Debit
39544,35879,2025-03-09,116.66,Direct Debit
39545,35880,2023-08-28,218.5,Direct Debit
39546,35881,2023-09-23,218.5,Other
39547,35883,2023-11-29,218.5,Direct Debit
39548,35884,2023-12-28,218.5,Direct Debit
39549,35885,2024-01-28,218.5,Direct Debit
39550,35886,2024-02-24,218.5,Direct Debit
39551,35887,2024-03-26,218.5,Direct Debit
39552,35888,2024-04-24,218.5,Direct Debit
39553,35889,2024-05-28,218.5,Card
39554,35891,2024-07-19,218.5,Direct Debit
39555,35892,2024-08-18,218.5,Card
39556,35893,2024-09-25,218.5,Direct Debit
39557,35894,2024-10-22,218.5,Direct Debit
39558,35895,2024-11-22,218.5,Bank Transfer
39559,35896,2024-12-19,218.5,Other
39560,35897,2024-12-07,318.46,Direct Debit
39561,35899,2022-07-30,242.41,Direct Debit
39562,35900,2022-09-07,242.41,Bank Transfer
39563,35901,2022-10-06,242.41,Bank Transfer
39564,35902,2022-11-01,242.41,Direct Debit
39565,35903,2022-12-01,242.41,Bank Transfer
39566,35904,2023-01-04,242.41,Direct Debit
39567,35905,2023-02-02,242.41,Direct Debit
39568,35906,2023-03-05,95.73,Bank Transfer
39569,35906,2023-03-11,49.75,Direct Debit
39570,35906,2023-03-23,96.93,Direct Debit
39571,35907,2023-04-05,242.41,Direct Debit
39572,35908,2023-05-02,242.41,Direct Debit
39573,35909,2023-05-26,242.41,Direct Debit
39574,35910,2023-08-11,76.09,Other
39575,35910,2023-08-20,96.59,Bank Transfer
39576,35911,2023-09-10,242.41,Direct Debit
39577,35912,2023-08-24,242.41,Direct Debit
39578,35913,2023-09-27,242.41,Direct Debit
39579,35914,2023-10-26,242.41,Direct Debit
39580,35915,2023-11-21,242.41,Direct Debit
39581,35916,2023-12-28,242.41,Direct Debit
39582,35917,2024-01-26,242.41,Direct Debit
39583,35918,2024-02-21,242.41,Direct Debit
39584,35919,2024-03-23,242.41,Direct Debit
39585,35920,2024-04-29,242.41,Other
39586,35921,2024-05-22,242.41,Direct Debit
39587,35922,2024-06-25,242.41,Direct Debit
39588,35923,2023-12-28,125.1,Direct Debit
39589,35925,2024-03-01,125.1,Direct Debit
39590,35926,2024-04-04,23.14,Direct Debit
39591,35926,2024-04-14,41.36,Direct Debit
39592,35927,2024-04-28,125.1,Direct Debit
39593,35928,2024-06-13,18.74,Direct Debit
39594,35928,2024-06-21,8.66,Card
39595,35928,2024-06-21,13.82,Direct Debit
39596,35930,2024-07-25,125.1,Direct Debit
39597,35931,2024-08-31,125.1,Direct Debit
39598,35932,2024-09-25,125.1,Bank Transfer
39599,35933,2025-01-09,125.1,Direct Debit
39600,35934,2024-11-26,125.1,Direct Debit
39601,35935,2024-12-31,125.1,Direct Debit
39602,35936,2023-09-18,362.51,Direct Debit
39603,35937,2023-10-16,362.51,Direct Debit
39604,35938,2023-11-17,362.51,Bank Transfer
39605,35939,2023-12-20,362.51,Direct Debit
39606,35940,2024-01-20,362.51,Direct Debit
39607,35941,2024-02-29,362.51,Direct Debit
39608,35943,2024-04-19,362.51,Other
39609,35944,2024-05-16,362.51,Bank Transfer
39610,35945,2024-06-17,362.51,Direct Debit
39611,35946,2024-07-16,362.51,Bank Transfer
39612,35947,2024-08-16,140.47,Direct Debit
39613,35947,2024-08-24,154.38,Direct Debit
39614,35948,2024-09-08,362.51,Direct Debit
39615,35949,2024-10-12,362.51,Direct Debit
39616,35951,2024-12-09,362.51,Direct Debit
39617,35953,2023-02-17,235.32,Direct Debit
39618,35954,2023-03-13,235.32,Direct Debit
39619,35955,2023-04-19,235.32,Direct Debit
39620,35956,2023-05-10,235.32,Other
39621,35957,2023-06-17,92.02,Direct Debit
39622,35957,2023-06-22,108.95,Direct Debit
39623,35958,2023-07-12,235.32,Bank Transfer
39624,35959,2023-08-13,235.32,Direct Debit
39625,35960,2023-09-15,235.32,Direct Debit
39626,35961,2023-10-10,235.32,Bank Transfer
39627,35962,2023-11-11,235.32,Direct Debit
39628,35963,2023-12-11,235.32,Direct Debit
39629,35964,2024-01-08,92.33,Direct Debit
39630,35964,2024-01-14,53.41,Bank Transfer
39631,35964,2024-01-26,89.58,Direct Debit
39632,35965,2024-02-06,235.32,Other
39633,35966,2024-03-13,235.32,Direct Debit
39634,35967,2024-04-05,235.32,Direct Debit
39635,35968,2024-05-08,235.32,Direct Debit
39636,35969,2024-06-11,235.32,Direct Debit
39637,35970,2024-07-10,235.32,Direct Debit
39638,35971,2024-08-04,235.32,Bank Transfer
39639,35972,2024-09-04,235.32,Direct Debit
39640,35973,2024-10-01,235.32,Direct Debit
39641,35974,2024-11-07,235.32,Direct Debit
39642,35975,2024-12-02,235.32,Bank Transfer
39643,35976,2025-01-02,235.32,Bank Transfer
39644,35978,2024-10-11,549.92,Bank Transfer
39645,35981,2025-03-10,114.97,Direct Debit
39646,35981,2025-03-17,72.36,Bank Transfer
39647,35981,2025-03-22,96.88,Direct Debit
39648,35982,2024-08-17,575.05,Direct Debit
39649,35983,2024-09-17,575.05,Direct Debit
39650,35984,2024-10-15,575.05,Bank Transfer
39651,35985,2024-11-11,575.05,Direct Debit
39652,35986,2024-12-19,575.05,Bank Transfer
39653,35988,2023-12-19,491.07,Direct Debit
39654,35989,2024-01-12,106.17,Direct Debit
39655,35989,2024-01-16,64.45,Direct Debit
39656,35989,2024-01-26,124.41,Direct Debit
39657,35990,2024-02-13,491.07,Direct Debit
39658,35991,2024-03-14,491.07,Other
39659,35992,2024-04-09,491.07,Direct Debit
39660,35993,2024-05-13,491.07,Direct Debit
39661,35994,2024-06-11,491.07,Direct Debit
39662,35995,2024-07-14,491.07,Direct Debit
39663,35996,2024-08-12,149.56,Bank Transfer
39664,35996,2024-08-16,104.57,Bank Transfer
39665,35996,2024-08-30,236.94,Direct Debit
39666,35997,2024-09-10,491.07,Other
39667,35998,2024-10-13,157.78,Direct Debit
39668,35998,2024-10-20,146.88,Direct Debit
39669,35998,2024-10-29,186.41,Bank Transfer
39670,35999,2024-11-05,491.07,Direct Debit
39671,36000,2024-12-07,491.07,Direct Debit
39672,36002,2023-07-14,86.8,Direct Debit
39673,36004,2023-09-10,86.8,Direct Debit
39674,36005,2023-10-09,86.8,Direct Debit
39675,36006,2023-11-16,86.8,Bank Transfer
39676,36007,2023-12-16,86.8,Direct Debit
39677,36008,2024-01-15,86.8,Other
39678,36009,2024-02-12,86.8,Direct Debit
39679,36010,2024-03-16,86.8,Bank Transfer
39680,36011,2024-04-23,86.8,Direct Debit
39681,36012,2024-05-11,86.8,Direct Debit
39682,36013,2024-06-10,86.8,Direct Debit
39683,36014,2024-07-14,86.8,Bank Transfer
39684,36015,2024-08-11,86.8,Direct Debit
39685,36016,2024-09-03,86.8,Direct Debit
39686,36017,2024-10-05,86.8,Bank Transfer
39687,36018,2024-11-10,15.02,Direct Debit
39688,36018,2024-11-20,9.82,Bank Transfer
39689,36018,2024-11-26,13.83,Direct Debit
39690,36021,2024-08-21,493.23,Direct Debit
39691,36022,2024-09-22,493.23,Direct Debit
39692,36024,2024-11-23,493.23,Direct Debit
39693,36025,2024-12-22,493.23,Other
39694,36027,2022-11-30,308.35,Direct Debit
39695,36028,2023-01-07,104.31,Bank Transfer
39696,36028,2023-01-17,152.97,Direct Debit
39697,36029,2023-02-06,308.35,Direct Debit
39698,36030,2023-03-06,100.96,Direct Debit
39699,36030,2023-03-09,68.29,Direct Debit
39700,36030,2023-03-22,139.1,Bank Transfer
39701,36031,2023-04-03,308.35,Direct Debit
39702,36033,2023-05-29,308.35,Direct Debit
39703,36034,2023-07-16,308.35,Direct Debit
39704,36035,2023-07-30,308.35,Direct Debit
39705,36036,2023-09-14,308.35,Other
39706,36037,2023-10-02,308.35,Direct Debit
39707,36038,2023-12-13,308.35,Direct Debit
39708,36039,2023-11-27,308.35,Bank Transfer
39709,36040,2023-12-27,308.35,Bank Transfer
39710,36041,2024-03-12,308.35,Direct Debit
39711,36042,2024-02-29,308.35,Direct Debit
39712,36043,2024-03-25,153.58,Bank Transfer
39713,36043,2024-03-29,154.77,Direct Debit
39714,36044,2024-04-28,308.35,Direct Debit
39715,36046,2024-09-08,308.35,Direct Debit
39716,36047,2024-08-01,308.35,Direct Debit
39717,36048,2024-08-27,308.35,Direct Debit
39718,36049,2024-11-07,308.35,Direct Debit
39719,36050,2024-07-29,60.45,Direct Debit
39720,36050,2024-08-07,127.87,Card
39721,36051,2024-09-05,276.29,Bank Transfer
39722,36052,2024-09-29,276.29,Direct Debit
